ecorpc 1.10.0009
2;1;%4Transmission of application result to station PLC aborted by program start
2;2;%4Car body ID = %1 with Type = %2 or Colour = %3 is invalid.
2;3;%4Hardware endpoint '%1' for application counter from PLC not found
2;4;%4Projectfolder %1 not found
2;5;%4Program file %1 in project %2 not found
2;6;%4Project or program name for typ %1 in body assignment not parameterized
2;7;%4PLC has set several inputs to start fixposition move.
3;1;%4Invalid degrade request from station PLC, more than one degrade mode was requested
3;2;%4Degrade mode request from PLC beyond range, limit: %1, request: %2
3;3;%4Degrade request from PLC, but no release configured in BCU.cfg (parameter: EnableDegradeMode)
3;4;%4Robot type is read only, no release configured in BCU.cfg 
3;5;%4Invalid degrade request from PLC
3;6;%4Program start position is read only, no release configured in BCU.cfg 
3;7;%4More than one degrade robot requested with different robot types
3;8;%4More than one degrade robot requested with different robot start positions.
3;9;%4More than one degrade robot requested with different conveyor stop positions.
5;1;%4Scaling factor conveyor encoder = 0, Parameter: "Conv_Puls_per_mm" in System.cfg
5;2;%4Jump encoder value conveyor increments
5;3;%4No conveyor impulse but the conveyor is running.
6;9;%4Request fixed position program no %1 from time program and no release of drives
6;10;%4Fixed position program no %1 out of range (%2 < program no <%3)
6;11;%4Request fixed position program no %1 and no release of drives
6;12;%4Request fixed position program no %1 from motion guard sequence and no release of drives
6;13;%4Request fixed position program no %1 from brake check sequence and no release of drives
6;14;%4Request diagnosis movement program no %1 and no release of drives
8;1;%4No ghost selected on visualization.
8;2;%4Station not in simulation mode.
8;3;%4Ghost start from EPS while ghost is running. 
8;4;%4Body in zone. 
8;5;%4Timeout error while requesting program
8;6;%4Ghost start not possible because robot not in bypass position
10;1;%4Error: position program start reached and conveyor position not synchronized by part detect
10;2;%4Tracking start position %1 mm of action point %2 is outside the zone start, this is not allowed.
10;3;%4Start position %1mm including the overhang value %2mm of action point %3 is before zone start, this is invalid
10;4;%4Syncsignal for second conveyor received but no car body in area (min=%1mm - max=%2mm).
10;5;%4Body has reached TrackingEndPosition but Maschine %1 is still working on it.
11;1;%4Error status semaphore (status = KRTOS_status_NOTOK)
11;2;%4Error status semaphore (status < > KRTOS_status_OK)
11;3;%4Error: init of object and lock counter still active
11;4;%4Error: no object data from station PLC
13;1;%4Error status semaphore (status = KRTOS_status_NOTOK)
13;2;%4Error status semaphore (status < > KRTOS_status_OK)
13;3;%4Error overflow order memory
13;4;%4Error timeout program start
13;5;%4Program start and robot not in home position
13;6;%4Bypass signal changes to zero although no program active
13;7;%4Input iCfgSelector out of range: %1 
13;8;%4Application start not possible because program active
13;9;%4Application start not possible, program already requested
13;10;%4Application start not possible, post-processing planned or still active
13;11;%4Program request and robot not in automatic mode
13;12;%4Application will not be started, conveyor position exceeded, position %1 mm
13;13;%4Fixed position ride of level %1 was aborted, because mach.1 no. %2 - mach. 2 no. %3 not unambiguous
13;14;%4Level %1: Timeout program abortion for already loaded program at Fixposstart
13;15;%4Level %1 machine%2: Timeout acknowledgement start of program.
