P1005OB7xx_07.42b;;
2050;1;Afirmación ha fallado: %1 Fila %2
2050;10;Valor Int no puede contabilizarse '%1.%2'
2050;11;Valor Uint no puede contabilizarse '%1.%2'
2050;12;Valor real no puede contabilizarse '%1.%2'
2050;13;Valor cadena de caracteres no puede contabilizarse '%1.%2'
2050;14;Interfaz no puede contabilizarse '%1.%2'
2050;20;Valor Int no puede leerse '%1.%2'
2050;21;Valor Uint no puede leerse '%1.%2'
2050;22;Valor real no puede leerse '%1.%2'
2050;23;Valor cadena de caracteres no puede leerse '%1.%2'
2050;24;Interfaz no puede leerse: '%1.%2'
2050;30;Valor Int no puede escribirse '%1.%2'
2050;31;Valor Uint no puede escribirse '%1.%2'
2050;32;Valor real no puede escribirse '%1.%2'
2050;33;Valor cadena de caracteres no puede escribirse '%1.%2'
2050;40;Valor Int %1.%2 fuera de rango [%3..%4]
2050;41;Valor Uint %1.%2 fuera de rango [%3..%4]
2050;42;Valor real %1.%2 fuera de rango [%3..%4]
2050;43;Valor cadena de caracteres %1.%2 Error de tamaños
2050;44;Tabla de interfaces %1.%2 Error de tamaños
2050;45;Error ShMemWrite recibido de [estación: %1] [N°: %2]
2050;46;Error RecvShMemWrite handle recibido incorrectamente [Hdl: %1] [Offs: %2] [Size: %3]
2050;1001;Tratamiento excepcional inicio
2050;1002;Divide Error (bp=%1, pc=%2, regs=%3)
2050;1003;Debug Exception (bp=%1, pc=%2, regs=%3)
2050;1004;Non Maskable Interrupt (NMI) (bp=%1, pc=%2, regs=%3)
2050;1005;Breakpoint Exception (bp=%1, pc=%2, regs=%3)
2050;1006;Overflow Exception (bp=%1, pc=%2, regs=%3)
2050;1007;Bound Exception (bp=%1, pc=%2, regs=%3)
2050;1008;Invalid Opcode Exception (bp=%1, pc=%2, regs=%3)
2050;1009;FP NoDevice Exception (bp=%1, pc=%2, regs=%3)
2050;1010;Double Fault Exception (bp=%1, pc=%2, regs=%3)
2050;1011;FP Overrun Exception (bp=%1, pc=%2, regs=%3)
2050;1012;Invalid TSS Exception (bp=%1, pc=%2, regs=%3)
2050;1013;No Segment Exception (bp=%1, pc=%2, regs=%3)
2050;1014;Stack Exception (bp=%1, pc=%2, regs=%3)
2050;1015;General Protection Exception (bp=%1, pc=%2, regs=%3)
