P1005OB7xx_07.26;;
2050;1;Assertion mislukt: %1 regel %2
2050;10;Int-waarde kan niet verwerkt worden '%1.%2'
2050;11;Uint-waarde kan niet verwerkt worden '%1.%2'
2050;12;Real-waarde kan niet verwerkt worden '%1.%2'
2050;13;Tekenreeks-waarde kan niet verwerkt worden '%1.%2'
2050;14;Interface kan niet verwerkt worden '%1.%2'
2050;20;Int-waarde kan niet gelezen worden '%1.%2'
2050;21;Uint-waarde kan niet gelezen worden '%1.%2'
2050;22;Real-waarde kan niet gelezen worden '%1.%2'
2050;23;Tekenreeks-waarde kan niet gelezen worden '%1.%2'
2050;24;Interface kan niet gelezen worden: '%1.%2'
2050;30;Int-waarde kan niet geschreven worden '%1.%2'
2050;31;Uint-waarde kan niet geschreven worden '%1.%2'
2050;32;Real-waarde kan niet geschreven worden '%1.%2'
2050;33;Tekenreeks-waarde kan niet geschreven worden '%1.%2'
2050;40;Int-waarde %1.%2 buiten het bereik [%3..%4]
2050;41;Uint-waarde %1.%2 buiten het bereik [%3..%4]
2050;42;Real-waarde %1.%2 buiten het bereik [%3..%4]
2050;43;Tekenreeks-waarde %1.%2 verkeerde grootte
2050;44;Interface-tabel %1.%2 verkeerde grootte
2050;45;ShMemWrite-fout ontvangen van [station: %1] [nr.: %2]
2050;46;RecvShMemWrite-fout verkeerde Handle ontvangen [Hdl: %1] [Offs: %2] [Size: %3]
2050;1001;Uitzonderingsbehandeling start
2050;1002;Divide Error (bp=%1, pc=%2, regs=%3)
2050;1003;Debug Exception (bp=%1, pc=%2, regs=%3)
2050;1004;Non Maskable Interrupt (NMI) (bp=%1, pc=%2, regs=%3)
2050;1005;Breakpoint Exception (bp=%1, pc=%2, regs=%3)
2050;1006;Overflow Exception (bp=%1, pc=%2, regs=%3)
2050;1007;Bound Exception (bp=%1, pc=%2, regs=%3)
2050;1008;Invalid Opcode Exception (bp=%1, pc=%2, regs=%3)
2050;1009;FP NoDevice Exception (bp=%1, pc=%2, regs=%3)
2050;1010;Double Fault Exception (bp=%1, pc=%2, regs=%3)
2050;1011;FP Overrun Exception (bp=%1, pc=%2, regs=%3)
2050;1012;Invalid TSS Exception (bp=%1, pc=%2, regs=%3)
2050;1013;No Segment Exception (bp=%1, pc=%2, regs=%3)
2050;1014;Stack Exception (bp=%1, pc=%2, regs=%3)
2050;1015;General Protection Exception (bp=%1, pc=%2, regs=%3)
2050;1016;Page Fault (bp=%1, pc=%2, regs=%3)
2050;1017;Reserved Exception (bp=%1, pc=%2, regs=%3)
2050;1018;FP Error (bp=%1, pc=%2, regs=%3)
2050;1019;Bus Alignment Exception (bp=%1, pc=%2, regs=%3)
2050;1020;Task Stack overloop
2050;1021;System function called in interrupt
2050;1022;Exception
2110;100;Doelhardware %1 nog niet ondersteund
2110;101;Component KBus nog niet gekoppeld
2110;102;intLine %1 niet gedefinieerd
2110;103;Ongeldige doelhardware %1
2110;104;Interrupt-leiding %1 buiten het bereik
2110;105;UOSInterrupt-identificatie %1 buiten het bereik
2110;106;Geen Interrupt-leiding voor UOSIntID %1 gevonden
2110;200;Openen van Event %1 mislukt, laatste fout %2
2110;201;Sluiten van EventHandle %1 mislukt, laatste fout %2
2110;202;Creëren van Event %1 mislukt, laatste fout %2
2110;203;Signaleren van Event %1(%2) mislukt, laatste fout %3
2110;300;RtAttachInterruptVector(Ex) mislukt, intLine=%1 lastError=%2
2110;301;RtReleaseInterruptVector(Ex) mislukt, intLine=%1 handle=%2 lastError=%3
2115;101;Toestelnr. %1 buiten het bereik
2115;102;Functienr. %1 buiten het bereik
2115;103;CfgSpace Offset %1 buiten het bereik
2115;104;CfgSpace Offset %1 ongeldig alignment voor %2 bit-toegang
2115;105;Toestel %1.%2 in slot %3 niet gevonden
2115;106;Toestel %1.%2 in slot %3 functie %4 reeds verbonden
2115;107;Toestel %1.%2 in slot %3 functie %4 geen intLine toegekend
2115;108;Type toegangsbereik %1 op dat platform niet ondersteund
2115;109;Toegangstype %1 buiten het bereik
2115;110;Toestel %1.%2 slot %3 functie %4 toekennen van het toegangsbereik mislukt (%5)
2115;111;Doelhardware %1 nog niet ondersteund (%2)
2115;112;geen vrije E2-slot voor toestelnr. %1 functienr. %2
2115;113;E2-toegang voor toestelnr. %1 functienr. %2 niet gedefinieerd
2115;114;E2 nr. %1 timeout %2msec wachten op schrijven afgesloten afgelopen
2115;115;E2 nr. %1 timeout %2msec wachten op FPGA SPI afgesloten afgelopen
2115;116;E2 nr. %1 buiten het bereik
2115;117;E2 nr. %1 nog niet geïnitialiseerd
2115;118;E2 nr. %1 vrijgave schrijven mislukt
