P1005OB7xx_07.26
2050;1;"Assertion failed: %1 line %2"
2050;10;"Can't add int-value '%1.%2'"
2050;11;"Can't add uint-value '%1.%2'"
2050;12;"Can't add real-value '%1.%2'"
2050;13;"Can't add string-value '%1.%2'"
2050;14;"Can't add interface '%1.%2'"
2050;20;"Can't read int-value '%1.%2'"
2050;21;"Can't read uint-value '%1.%2'"
2050;22;"Can't read real-value '%1.%2'"
2050;23;"Can't read string-value '%1.%2'"
2050;24;"Can't read interface: '%1.%2'"
2050;30;"Can't write int-value '%1.%2'"
2050;31;"Can't write uint-value '%1.%2'"
2050;32;"Can't write real-value '%1.%2'"
2050;33;"Can't write string-value '%1.%2'"
2050;40;"Int-value '%1.%2' out of range [%3..%4]"
2050;41;"Uint-value '%1.%2' out of range [%3..%4]"
2050;42;"Real-value '%1.%2' out of range [%3..%4]"
2050;43;"String-value '%1.%2' size error"
2050;44;"Interface-table '%1.%2' size error"
2050;45;"ShMemWrite Error received from [Station: %1] [Nr: %2]"
2050;46;"RecvShMemWrite Error wrong Hdl [Hdl: %1] [Offs: %2] [Size: %3]"
2050;1001;"Exception"
2050;1002;"Divide Error (bp=%1, pc=%2, regs=%3)"
2050;1003;"Debug Exception (bp=%1, pc=%2, regs=%3)"
2050;1004;"Non Maskable Interrupt (NMI) (bp=%1, pc=%2, regs=%3)"
2050;1005;"Breakpoint Exception (bp=%1, pc=%2, regs=%3)"
2050;1006;"Overflow Exception (bp=%1, pc=%2, regs=%3)"
2050;1007;"Bound Exception (bp=%1, pc=%2, regs=%3)"
2050;1008;"Invalid Opcode Exception (bp=%1, pc=%2, regs=%3)"
2050;1009;"FP NoDevice Exception"
2050;1010;"Double Fault Exception"
2050;1011;"FP Overrun Exception (bp=%1, pc=%2, regs=%3)"
2050;1012;"Invalid TSS Exception (bp=%1, pc=%2, regs=%3)"
2050;1013;"No Segment Exception (bp=%1, pc=%2, regs=%3)"
2050;1014;"Stack Exception (bp=%1, pc=%2, regs=%3)"
2050;1015;"General Protection Exception (bp=%1, pc=%2, regs=%3)"
2050;1016;"Page Fault (bp=%1, pc=%2, regs=%3)"
2050;1017;"Reserved Exception (bp=%1, pc=%2, regs=%3)"
2050;1018;"FP Error (bp=%1, pc=%2, regs=%3)"
2050;1019;"Bus Alignment Exception (bp=%1, pc=%2, regs=%3)"
2050;1020;"Task Stack exceeded"
2050;1021;"System function called in interrupt"
2050;1022;"Exception"
2110;100;"Target Hardware %1 not supported yet"
2110;101;"component KBus not linked yet"
2110;102;"intLine %1 not defined"
2110;103;"invalid Target Hardware %1"
2110;104;"intLine %1 out of range"
2110;105;"UOSIntID %1 out of range"
2110;106;"no intLine found for UOSIntID %1"
2110;200;"open Event %1 failed, last error %2"
2110;201;"close EventHandle %1 failed, last error %2"
2110;202;"create Event %1 failed, last error %2"
2110;203;"pulse Event %1(%2) failed, last error %3"
2110;300;"RtAttachInterruptVector(Ex) failed, intLine=%1 lastError=%2"
2110;301;"RtReleaseInterruptVector(Ex) failed, intLine=%1 handle=%2 lastError=%3"
2115;101;"Internal error: PCI device number %1 out of range."
2115;102;"Internal error: PCI function number %1 out of range."
2115;103;"Internal error: PCI config space offset %1 out of range."
2115;104;"Internal error: PCI config space offset %1 has an invalid alignment for %2 bit access."
2115;105;"PCI device %1.%2 not found in slot %3."
2115;106;"PCI device %1.%2 in slot %3 function %4 is already connected."
2115;107;"PCI device %1.%2 in slot %3 function %4 has no interrupt line assigned."
2115;108;"Internal error: PCI access area type '%1' not supported on this platform."
2115;109;"Internal error: PCI access area '%1' out of space."
2115;110;"Internal error: Assigning access area for PCI device %1.%2 slot %3 function %4 failed (%5)."
2115;111;"Target hardware %1 not supported yet (%2)."
2115;112;"Internal error: No free EEPROM slot for PCI device %1 function %2."
2115;113;"Internal error: EEPROM access undefined for PCI device %1 function %2."
2115;114;"Internal error: 'Wait for write ready' timeout of EEPROM number %1 expired (%2 msec)."
2115;115;"Internal error: 'Wait for FPGA free' timeout of EEPROM number %1 expired (%2 msec)."
2115;116;"Internal error: EEPROM number %1 out of range."
2115;117;"Internal error: EEPROM number %1 not initialized yet."
2115;118;"Internal error: Enabling write access for EEPROM number %1 failed."
2115;119;"Internal error: 'Wait for tasklock semaphore' timeout of EEPROM number %1 expired (%2 msec)."
2115;120;"Internal error: 'Wait for hardware lock semaphore' timeout of EEPROM number %1 expired (%2 msec)."
2115;121;"Internal error: Disabling write access for EEPROM number %1 failed."
2115;122;"Internal error: EEPROM test of PCI device %1 function %2 failed."
2115;123;"Invalid hardware identifier '%1'."
2115;124;"Internal error: Invalid device definition array."
2115;125;"No device from list %1 found in slot %2."
2115;126;"Cannot use automatic slot for device %1.%2. There is more than one matching device in the system."
2115;127;"Cannot use automatic slot selection for device list %1. There is more than one matching device in the system."
2115;128;"Internal error: Creating config space image of device %1 function %2 failed."
2115;129;"Internal error: Tried to restore invalid config space image."
2115;130;"Internal error: Restoring config space image of device %1 function %2 failed"
2115;131;"Internal error: Invalid config space image handle %1 (%2)."
2115;132;"Internal error: Device %1.%2 (device %3, function %4) interrupt line %5 is not a PCI interrupt line."
2115;200;"Opening kernel driver %1 failed, last error %2."
2115;201;"Internal error: Closing kernel driver %1 failed, last error %2."
2115;202;"Internal error: Kernel driver %1 (%2) IOCTL %3 failed, last error %4"
2115;203;"Internal error: Creating event %1 failed, last error %2."
2115;204;"Internal error: Closing event %1 failed, last error %2."
2115;300;"Internal error: RtSetBusDataByOffset failed, dev=%1 func=%2 offset=%3 result=%4 lasterror=%5"
2115;301;"Internal error: RtGetBusDataByOffset failed, dev=%1 func=%2 offset=%3 result=%4 lasterror=%5"
2115;302;"Internal error: RtTranslateBusAddress failed, busAddr %1.%2 lasterror=%3"
2115;303;"Internal error: RtMapMemory failed, physAddr %1.%2 size=%3 lasterror=%4"
2115;304;"Internal error: RtUnmapMemory failed, virtAddr %1 lasterror=%2"
2115;305;"Internal error: RtEnablePortIo failed, IOAddr %1 len=%2 lasterror=%3"
2115;306;"Internal error: RtDisablePortIo failed, IOAddr %1 len=%2 lasterror=%3"
2206;1;"Component is disabled"
2206;2;"PostmortemAnalyser cannot add Interface"
2206;3;"PostmortemAnalyser FatalErrorException %1"
2206;4;"ResetCause: %1"
2206;5;"PmaState: AnalyseNOK. Analyse data failed"
2208;101;"Component Housekeeper is not initialized"
2208;102;"CallbackFunc is invalid"
2208;103;"Priority is not supported"
2208;104;"Read invalid command (%1)"
2208;105;"Signalisation of task invalid"
2208;106;"%1 action failed"
2208;107;"Cycletime (%1) incompatible with TickTime"
2208;108;"Taskconfiguration for task %1 already changed."
2211;1;"Statusreport cannot create shared memory %1"
2211;2;"Statusreport Destinationpath same as Temporarypath %1"
2211;3;"Statusreport Zip-Archive creation failed"
2211;4;"Statusreport Destination Path is invalid"
2211;5;"Statusreport Temporary Path is invalid"
2211;6;"The specified file already exists"
